Chemin,Nom,Taille,Lignes,Modifié,Type
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/check_bon_structure.py,check_bon_structure.py,651,22,2025-10-07T14:04:23,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/recovery_script.py,recovery_script.py,6485,181,2025-11-19T08:36:24,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/analyse_creation_membres.py,analyse_creation_membres.py,17040,429,2025-11-14T19:03:56,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/analysis_medecin.py,analysis_medecin.py,17036,414,2025-10-16T08:55:18,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/fix_ordonnance_sharing.py,fix_ordonnance_sharing.py,7068,187,2025-11-30T23:47:27,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/debug_groups.py,debug_groups.py,892,24,2025-10-28T20:19:44,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/check_installation.py,check_installation.py,2016,63,2025-10-07T11:07:48,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/diagnostic_cotisations_assureur_agent.py,diagnostic_cotisations_assureur_agent.py,0,1,2025-11-27T11:03:16,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/interface_scores.py,interface_scores.py,1774,52,2025-11-30T22:07:23,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/analyse_existant.py,analyse_existant.py,2462,70,2025-11-18T12:53:22,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/debug_auth_system.py,debug_auth_system.py,11845,344,2025-10-24T13:32:11,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/validation_corrigee.py,validation_corrigee.py,3120,100,2025-11-19T13:17:50,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/correction_conflit_notifications.py,correction_conflit_notifications.py,5768,181,2025-11-05T16:39:42,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/run_analyse_configuration1.py,run_analyse_configuration1.py,926,35,2025-11-15T21:28:10,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/fix_pharmacien_tests.py,fix_pharmacien_tests.py,1463,50,2025-11-05T19:10:15,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/requirements_backup_20251022_212632.txt,requirements_backup_20251022_212632.txt,1197,61,2025-10-22T21:26:32,.txt
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/corrections_finales.py,corrections_finales.py,1327,39,2025-11-15T19:30:02,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/diagnostic_complet1.py,diagnostic_complet1.py,8729,229,2025-12-02T15:23:38,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/fix_dashboard_urls.sh,fix_dashboard_urls.sh,0,1,2025-10-25T14:13:38,.sh
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/scan_csrf_missing.py,scan_csrf_missing.py,9244,270,2025-10-17T23:16:36,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/diagnostic_complet_filtres.py,diagnostic_complet_filtres.py,6097,144,2025-11-28T07:35:53,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/verification_template_recherche.py,verification_template_recherche.py,2809,81,2025-10-15T10:52:32,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/verification_agents.py,verification_agents.py,2884,90,2025-11-12T09:17:17,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/integrate_messaging_links.py,integrate_messaging_links.py,18799,491,2025-10-27T09:06:21,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/test_sync_only.py,test_sync_only.py,1745,51,2025-11-30T23:02:07,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/verifier_agent_structure.py,verifier_agent_structure.py,3105,87,2025-11-15T18:10:34,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/diagnostic_cotisations_corrige.py,diagnostic_cotisations_corrige.py,7558,188,2025-11-30T19:37:37,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/rapport_actions_cotisations_20251130_193057.json,rapport_actions_cotisations_20251130_193057.json,1373,54,2025-11-30T19:30:57,.json
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/test_final_pharmacien.py,test_final_pharmacien.py,5860,151,2025-12-01T01:22:01,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/run_analyse_communication_corrige.py,run_analyse_communication_corrige.py,939,35,2025-11-15T21:06:53,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/test_simple_messagerie.py,test_simple_messagerie.py,1366,37,2025-11-17T10:21:56,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/analyze_models5.py,analyze_models5.py,3052,93,2025-11-02T23:04:32,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/correction_relations_user.py,correction_relations_user.py,12451,321,2025-10-26T13:14:39,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/test_api_avec_login.py,test_api_avec_login.py,2497,76,2025-12-04T19:49:31,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/fix_js_url.py,fix_js_url.py,803,24,2025-12-03T16:13:52,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/verify_fix_communication_urls.sh,verify_fix_communication_urls.sh,3621,133,2025-12-01T09:39:06,.sh
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/diagnostic_corrige.py,diagnostic_corrige.py,2508,74,2025-11-27T23:34:27,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/fix_nom_complet.py,fix_nom_complet.py,1503,45,2025-11-05T19:18:46,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/test_agent_urls.py,test_agent_urls.py,5198,146,2025-11-19T09:01:26,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/diagnose_creation_ordonnance.py,diagnose_creation_ordonnance.py,3720,103,2025-10-16T15:30:02,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/deep_analysis.py,deep_analysis.py,1403,44,2025-10-13T18:50:49,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/analyze_project1.py,analyze_project1.py,13390,334,2025-10-17T14:55:49,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/fix_membre_conflict.py,fix_membre_conflict.py,8036,215,2025-11-30T22:47:53,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/analyse_projet.py,analyse_projet.py,14170,363,2025-11-19T08:36:24,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/ultimate_fix.sh,ultimate_fix.sh,2139,76,2025-10-08T21:55:27,.sh
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/verification_urls_finale.py,verification_urls_finale.py,1897,53,2025-10-12T19:34:11,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/diagnostic_system.py,diagnostic_system.py,22308,605,2025-12-02T06:54:30,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/analyze_models.py,analyze_models.py,8002,204,2025-10-13T20:07:43,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/creer_medecin_corrige.py,creer_medecin_corrige.py,3022,82,2025-11-27T23:54:01,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/deep_diagnostic.py,deep_diagnostic.py,2385,72,2025-10-16T12:53:25,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/diagnostic_api.py,diagnostic_api.py,5769,140,2025-12-02T15:19:20,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/analyse_medecin_rapide.py,analyse_medecin_rapide.py,1402,46,2025-11-19T18:58:10,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/check_membre_model.py,check_membre_model.py,962,33,2025-12-03T21:19:33,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/test_final_complet3.py,test_final_complet3.py,1944,58,2025-11-30T21:18:38,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/debug_consultation.py,debug_consultation.py,4493,121,2025-11-15T15:39:45,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/csrf_scan_report.txt,csrf_scan_report.txt,252,11,2025-10-17T23:16:40,.txt
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/fix_timezone_issues.py,fix_timezone_issues.py,6012,155,2025-11-19T08:36:20,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/test_corrections.py,test_corrections.py,2551,90,2025-11-19T12:15:08,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/reinitialisation_apps.py,reinitialisation_apps.py,3798,124,2025-11-30T21:29:36,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/emergency_fix_assureur.py,emergency_fix_assureur.py,2580,74,2025-10-08T23:24:48,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/GUIDE_URLS_MESSAGERIE.md,GUIDE_URLS_MESSAGERIE.md,1225,43,2025-10-26T23:09:03,.md
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/resume_solution.py,resume_solution.py,1586,47,2025-10-15T11:09:34,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/apps/core/models.py,models.py,0,1,2025-10-08T20:44:26,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/apps/core/__init__.py,__init__.py,0,1,2025-10-08T20:44:26,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/apps/core/apps.py,apps.py,0,1,2025-10-08T20:44:26,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/apps/core/admin.py,admin.py,0,1,2025-10-08T20:44:26,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/apps/core/views.py,views.py,0,1,2025-10-08T20:44:26,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/apps/__init__.py,__init__.py,0,1,2025-10-08T20:44:26,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/verifier_base.py,verifier_base.py,1257,39,2025-11-06T14:33:09,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/check_imports.py,check_imports.py,11257,335,2025-11-30T22:16:05,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/verification_post_correction1.py,verification_post_correction1.py,1875,55,2025-11-27T21:18:22,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/test_cotisation_creation.py,test_cotisation_creation.py,1650,49,2025-12-03T16:12:39,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/test_consultation.py,test_consultation.py,2906,81,2025-11-15T15:40:55,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/rapport_apps.html,rapport_apps.html,960,32,2025-10-15T21:43:43,.html
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/test_api_corrige.py,test_api_corrige.py,4366,115,2025-12-04T19:48:54,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/test_fix.py,test_fix.py,1417,38,2025-11-27T20:53:24,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/inspect_assureur_safe.py,inspect_assureur_safe.py,8650,221,2025-10-08T11:35:12,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/correction_finale1.py,correction_finale1.py,0,1,2025-11-28T18:36:38,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/MESSAGERIE_AGENT_CORRIGEE.md,MESSAGERIE_AGENT_CORRIGEE.md,1624,55,2025-10-27T13:14:12,.md
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/integrate_messaging_targeted.py,integrate_messaging_targeted.py,18449,482,2025-10-27T09:29:16,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/backups/db_backup_20251203_134916.sqlite3,db_backup_20251203_134916.sqlite3,1613824,N/A,2025-12-03T13:48:28,.sqlite3
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/integration_guide.md,integration_guide.md,235,9,2025-10-22T11:35:09,.md
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/diagnostic_membres2.py,diagnostic_membres2.py,11185,311,2025-11-28T15:36:10,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/diagnose_messagerie_v2.py,diagnose_messagerie_v2.py,2821,81,2025-12-02T17:25:26,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/detect_project1.py,detect_project1.py,2990,82,2025-11-27T09:06:52,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/messages_conversation_5.json,messages_conversation_5.json,5813,241,2025-12-02T16:29:30,.json
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/correction_settings_deploiement.py,correction_settings_deploiement.py,13335,350,2025-11-30T20:58:12,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/clean_agent_templates.py,clean_agent_templates.py,3398,94,2025-10-23T14:56:37,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/verification_complete_corrigee1.py,verification_complete_corrigee1.py,9444,269,2025-12-04T08:01:59,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/test_votre_configuration.py,test_votre_configuration.py,2544,69,2025-11-28T14:42:51,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/test_corrige1.py,test_corrige1.py,1958,61,2025-12-02T19:07:25,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/fix_passwords.py,fix_passwords.py,1203,48,2025-12-06T01:06:31,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/diagnostic_permissions.py,diagnostic_permissions.py,17498,490,2025-12-05T23:51:47,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/test_urls.py,test_urls.py,2803,94,2025-11-02T23:04:32,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/test_template_ameliore.py,test_template_ameliore.py,2127,63,2025-11-28T07:01:23,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/quick_fix.sh,quick_fix.sh,1086,43,2025-10-08T20:44:05,.sh
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/test_nouvelle_periode.py,test_nouvelle_periode.py,1868,68,2025-12-03T19:22:06,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/correction_finale_template1.py,correction_finale_template1.py,13918,293,2025-11-17T13:00:41,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/recreate_test_data.py,recreate_test_data.py,3097,76,2025-11-27T23:08:23,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/demarrage_rapide_final.py,demarrage_rapide_final.py,12074,276,2025-11-18T13:18:31,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/test_integration_complet.py,test_integration_complet.py,2717,67,2025-11-16T21:37:45,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/correction_urgence.py,correction_urgence.py,12960,371,2025-11-05T21:24:29,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/test_bon_soin.py,test_bon_soin.py,4107,102,2025-11-19T08:36:24,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/relances/signals.py,signals.py,672,16,2025-11-30T20:51:32,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/relances/migrations/__init__.py,__init__.py,0,1,2025-11-30T20:51:32,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/relances/migrations/0001_initial.py,0001_initial.py,2302,51,2025-12-05T07:17:40,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/relances/services.py,services.py,2412,67,2025-11-30T21:12:58,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/relances/models.py,models.py,1680,51,2025-11-30T20:51:32,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/relances/__init__.py,__init__.py,0,1,2025-11-30T20:51:32,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/relances/apps.py,apps.py,191,7,2025-11-30T20:58:41,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/relances/admin.py,admin.py,652,17,2025-11-30T20:51:32,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/relances/templates/emails/__init__.py,__init__.py,0,1,2025-11-30T20:51:32,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/corriger_anomalies_cotisations.py,corriger_anomalies_cotisations.py,7605,185,2025-11-27T12:43:56,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/test_simple_verification.py,test_simple_verification.py,3110,88,2025-11-27T18:47:46,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/verifier_structure_complete.py,verifier_structure_complete.py,1443,42,2025-11-30T19:59:42,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/rapport_actions_cotisations_20251127_120746.json,rapport_actions_cotisations_20251127_120746.json,935,35,2025-11-27T12:07:46,.json
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/deploy_nouvelles_fonctionnalites.py,deploy_nouvelles_fonctionnalites.py,39854,1076,2025-11-30T20:51:19,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/missing_views.py,missing_views.py,1354,37,2025-10-24T15:20:30,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/integrate_messaging_medecin.py,integrate_messaging_medecin.py,12263,329,2025-10-27T11:09:12,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/notifications/migrations/__init__.py,__init__.py,0,1,2025-11-05T15:38:16,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/notifications/migrations/0001_initial.py,0001_initial.py,2680,51,2025-12-05T07:17:40,.py
/Users/koffitanohsoualiho/Documents/P FINALE AVANT SYNCHRO/pf erreur/projet 21.49.30/notifications/models.py,models.py,2027,53,2025-11-05T16:39:46,.py
